index,timestampString,Addr1,Addr2,Addr3,Price,Beds,Baths,SqFt,url,Page,,,,,,,,,,,,,,
120,"Wed, 17 Aug 2022 23:41:30 GMT","211 E Ohio Street, Unit 2312, Chica...",211 E Ohio Street,"211 E Ohio Street, IL",217000,-,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,4,,,,,,,,,,,,,,
121,"Wed, 17 Aug 2022 23:41:30 GMT","2740 N Pine Grove Avenue, Unit 4F, ...",2740 N Pine Grove Avenue,"2740 N Pine Grove Avenue, IL",210000,1.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
122,"Wed, 17 Aug 2022 23:41:30 GMT","502 Cherry Lane, Glenview, IL",502 Cherry Lane,"502 Cherry Lane, IL",350000,3.00,2,1120,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
123,"Wed, 17 Aug 2022 23:41:30 GMT","2340 W Augusta Boulevard, Unit G, C...",2340 W Augusta Boulevard,"2340 W Augusta Boulevard, IL",249900,2.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
124,"Wed, 17 Aug 2022 23:41:30 GMT","3619 W Byron Street, Unit 3B, Chica...",3619 W Byron Street,"3619 W Byron Street, IL",199000,1.00,1,800,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
125,"Wed, 17 Aug 2022 23:41:30 GMT","5415 N Sheridan Road, Unit 304, Chi...",5415 N Sheridan Road,"5415 N Sheridan Road, IL",155000,1.00,1,835,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
126,"Wed, 17 Aug 2022 23:41:30 GMT","6219 N Magnolia Avenue, Unit 1N, Ch...",6219 N Magnolia Avenue,"6219 N Magnolia Avenue, IL",309900,2.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
127,"Wed, 17 Aug 2022 23:41:30 GMT","420 E Waterside Drive, Unit 3003, C...",420 E Waterside Drive,"420 E Waterside Drive, IL",539000,2.00,2,1177,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
128,"Wed, 17 Aug 2022 23:41:30 GMT","100 E 14Th Street, Unit 804, Chicag...",100 E 14Th Street,"100 E 14Th Street, IL",489900,2.00,2,1348,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
129,"Wed, 17 Aug 2022 23:41:30 GMT","4351 S Vincennes Avenue, Unit 3, Ch...",4351 S Vincennes Avenue,"4351 S Vincennes Avenue, IL",499900,3.00,2,2100,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
130,"Wed, 17 Aug 2022 23:41:30 GMT","742 W Wrightwood Avenue, Unit 1, Ch...",742 W Wrightwood Avenue,"742 W Wrightwood Avenue, IL",265000,1.00,1,650,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
131,"Wed, 17 Aug 2022 23:41:30 GMT","4800 S St Lawrence Avenue, Unit 1N,...",4800 S St Lawrence Avenue,"4800 S St Lawrence Avenue, IL",459900,4.00,4,3450,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
132,"Wed, 17 Aug 2022 23:41:30 GMT","1328 N Avers Avenue, Chicago, IL",1328 N Avers Avenue,"1328 N Avers Avenue, IL",249900,4.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
133,"Wed, 17 Aug 2022 23:41:30 GMT","450 W Briar Place, Unit 13K, Chicag...",450 W Briar Place,"450 W Briar Place, IL",224900,1.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
134,"Wed, 17 Aug 2022 23:41:30 GMT","4158 W Cullom Avenue, Chicago, IL",4158 W Cullom Avenue,"4158 W Cullom Avenue, IL",795000,3.00,3.5,2800,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
135,"Wed, 17 Aug 2022 23:41:30 GMT","830 N Marshfield Avenue, Unit 3, Ch...",830 N Marshfield Avenue,"830 N Marshfield Avenue, IL",799000,3.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
136,"Wed, 17 Aug 2022 23:41:30 GMT","4446 N Wolcott Avenue, Unit 1B, Chi...",4446 N Wolcott Avenue,"4446 N Wolcott Avenue, IL",264000,1.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
137,"Wed, 17 Aug 2022 23:41:30 GMT","5340 S Hyde Park Boulevard, Unit 2,...",5340 S Hyde Park Boulevard,"5340 S Hyde Park Boulevard, IL",285000,4.00,2.5,2000,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
138,"Wed, 17 Aug 2022 23:41:30 GMT","1400 S Michigan Avenue, Unit 1311, ...",1400 S Michigan Avenue,"1400 S Michigan Avenue, IL",269900,1.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
139,"Wed, 17 Aug 2022 23:41:30 GMT","6505 S Karlov Avenue, Chicago, IL",6505 S Karlov Avenue,"6505 S Karlov Avenue, IL",344000,5.00,3,2500,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
140,"Wed, 17 Aug 2022 23:41:30 GMT","211 E Ohio Street, Unit 610, Chicag...",211 E Ohio Street,"211 E Ohio Street, IL",209000,1.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
141,"Wed, 17 Aug 2022 23:41:30 GMT","2821 W Lyndale Street, Unit 1, Chic...",2821 W Lyndale Street,"2821 W Lyndale Street, IL",719000,3.00,2.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
142,"Wed, 17 Aug 2022 23:41:30 GMT","4250 N Marine Drive, Unit 1623, Chi...",4250 N Marine Drive,"4250 N Marine Drive, IL",126200,-,1,531,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
143,"Wed, 17 Aug 2022 23:41:30 GMT","9430 S 82Nd Avenue, Hickory Hills, ...",9430 S 82Nd Avenue,"9430 S 82Nd Avenue, IL",89000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
144,"Wed, 17 Aug 2022 23:41:30 GMT","817 N Rockwell Street, Unit 1, Chic...",817 N Rockwell Street,"817 N Rockwell Street, IL",724900,3.00,2.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
145,"Wed, 17 Aug 2022 23:41:30 GMT","9347 S Sangamon Street, Chicago, IL",9347 S Sangamon Street,"9347 S Sangamon Street, IL",114900,3.00,2.5,1000,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
146,"Wed, 17 Aug 2022 23:41:30 GMT","2060 W Chase Avenue, Unit 1B, Chica...",2060 W Chase Avenue,"2060 W Chase Avenue, IL",150000,2.00,1.5,1000,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
147,"Wed, 17 Aug 2022 23:41:30 GMT","10963 S Homewood Avenue, Chicago, I...",10963 S Homewood Avenue,"10963 S Homewood Avenue, IL",419000,4.00,3,3150,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
148,"Wed, 17 Aug 2022 23:41:30 GMT","218 N Francisco Avenue, Chicago, IL",218 N Francisco Avenue,"218 N Francisco Avenue, IL",60000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
149,"Wed, 17 Aug 2022 23:41:30 GMT","559 W Surf Street, Unit 606, Chicag...",559 W Surf Street,"559 W Surf Street, IL",275000,1.00,1,900,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
150,"Wed, 17 Aug 2022 23:41:30 GMT","1115 S Plymouth Court, Unit 125, Ch...",1115 S Plymouth Court,"1115 S Plymouth Court, IL",340000,2.00,2.5,1356,https://www.fultongrace.com/houses-for-sale/illinois/,5,,,,,,,,,,,,,,
151,"Wed, 17 Aug 2022 23:41:30 GMT","3265-3273 N Milwaukee Avenue, Chica...",3265-3273 N Milwaukee Avenue,"3265-3273 N Milwaukee Avenue, IL",2975000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
152,"Wed, 17 Aug 2022 23:41:30 GMT","6624 S Wolcott Avenue, Chicago, IL",6624 S Wolcott Avenue,"6624 S Wolcott Avenue, IL",35000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
153,"Wed, 17 Aug 2022 23:41:30 GMT","630 N Franklin Street, Unit P-31, C...",630 N Franklin Street,"630 N Franklin Street, IL",30000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
154,"Wed, 17 Aug 2022 23:41:30 GMT","2067 N Western Avenue, Chicago, IL",2067 N Western Avenue,"2067 N Western Avenue, IL",500000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
155,"Wed, 17 Aug 2022 23:41:30 GMT","6 N Michigan Avenue, Unit P3-7, Chi...",6 N Michigan Avenue,"6 N Michigan Avenue, IL",35000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
156,"Wed, 17 Aug 2022 23:41:30 GMT","159 E Walton Place, Unit 11D, Chica...",159 E Walton Place,"159 E Walton Place, IL",810000,2.00,2.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
157,"Wed, 17 Aug 2022 23:41:30 GMT","200 N Bellemont Road, Bloomington, ...",200 N Bellemont Road,"200 N Bellemont Road, IL",1000000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
158,"Wed, 17 Aug 2022 23:41:30 GMT","200 Lot 5 N Bellemont Road, Bloomin...",200 Lot 5 N Bellemont Road,"200 Lot 5 N Bellemont Road, IL",250000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
159,"Wed, 17 Aug 2022 23:41:30 GMT","200 Lot 6 N Bellemont Road, Bloomin...",200 Lot 6 N Bellemont Road,"200 Lot 6 N Bellemont Road, IL",325000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
160,"Wed, 17 Aug 2022 23:41:30 GMT","3631 S Calumet Avenue, Chicago, IL",3631 S Calumet Avenue,"3631 S Calumet Avenue, IL",524900,4.00,3.5,2700,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
161,"Wed, 17 Aug 2022 23:41:30 GMT","3017 E 78Th Street, Unit 3A, Chicag...",3017 E 78Th Street,"3017 E 78Th Street, IL",110000,1.00,1,950,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
162,"Wed, 17 Aug 2022 23:41:30 GMT","525 W Hawthorne Place, Unit P-92, C...",525 W Hawthorne Place,"525 W Hawthorne Place, IL",35000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
164,"Wed, 17 Aug 2022 23:41:30 GMT","3332 W 38Th Street, Chicago, IL",3332 W 38Th Street,"3332 W 38Th Street, IL",489000,8.00,5,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
165,"Wed, 17 Aug 2022 23:41:30 GMT","18256 Kirby Drive, Tinley Park, IL",18256 Kirby Drive,"18256 Kirby Drive, IL",239900,2.00,1.5,1700,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
166,"Wed, 17 Aug 2022 23:41:30 GMT","5806 W 64Th Place, Chicago, IL",5806 W 64Th Place,"5806 W 64Th Place, IL",359500,7.00,5,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
167,"Wed, 17 Aug 2022 23:41:30 GMT","3520 S 61St Court, Cicero, IL",3520 S 61St Court,"3520 S 61St Court, IL",335000,4.00,2,1888,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
168,"Wed, 17 Aug 2022 23:41:30 GMT","567 Fairway View Drive, Unit 2D, Wh...",567 Fairway View Drive,"567 Fairway View Drive, IL",149500,2.00,1.5,900,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
169,"Wed, 17 Aug 2022 23:41:30 GMT","8009 S Bishop Street, Chicago, IL",8009 S Bishop Street,"8009 S Bishop Street, IL",321900,6.00,3,3400,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
170,"Wed, 17 Aug 2022 23:41:30 GMT","221 N Eastern Avenue, Joliet, IL",221 N Eastern Avenue,"221 N Eastern Avenue, IL",239900,7.00,4,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
171,"Wed, 17 Aug 2022 23:41:30 GMT","11833 S Parnell Avenue, Chicago, IL",11833 S Parnell Avenue,"11833 S Parnell Avenue, IL",199900,4.00,2,2138,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
172,"Wed, 17 Aug 2022 23:41:30 GMT","13904 S Clark Street, Riverdale, IL",13904 S Clark Street,"13904 S Clark Street, IL",89000,3.00,2,1344,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
173,"Wed, 17 Aug 2022 23:41:30 GMT","12334 S Lamon Avenue, Alsip, IL",12334 S Lamon Avenue,"12334 S Lamon Avenue, IL",230000,3.00,2,1432,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
174,"Wed, 17 Aug 2022 23:41:30 GMT","10628 S Vernon Avenue, Chicago, IL",10628 S Vernon Avenue,"10628 S Vernon Avenue, IL",199999,4.00,2,1800,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
175,"Wed, 17 Aug 2022 23:41:30 GMT","3435 Sorrel Drive, Northbrook, IL",3435 Sorrel Drive,"3435 Sorrel Drive, IL",1099000,4.00,4.5,4200,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
176,"Wed, 17 Aug 2022 23:41:30 GMT","313 Davison Street, Joliet, IL",313 Davison Street,"313 Davison Street, IL",168900,2.00,1,848,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
177,"Wed, 17 Aug 2022 23:41:30 GMT","209 S Gail Court, Prospect Heights,...",209 S Gail Court,"209 S Gail Court, IL",645000,4.00,3.5,3266,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
178,"Wed, 17 Aug 2022 23:41:30 GMT","13894 W Blanchard Road, Gurnee, IL",13894 W Blanchard Road,"13894 W Blanchard Road, IL",280000,3.00,2,1700,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
179,"Wed, 17 Aug 2022 23:41:30 GMT","3258 Grafton Lane, Aurora, IL",3258 Grafton Lane,"3258 Grafton Lane, IL",457500,3.00,2.5,1972,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
180,"Wed, 17 Aug 2022 23:41:30 GMT","7250 W Dralle Road, Monee, IL",7250 W Dralle Road,"7250 W Dralle Road, IL",274900,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,6,,,,,,,,,,,,,,
181,"Wed, 17 Aug 2022 23:41:30 GMT","2602 Harrison Street, Glenview, IL",2602 Harrison Street,"2602 Harrison Street, IL",450000,4.00,2.5,1234,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
182,"Wed, 17 Aug 2022 23:41:30 GMT","2622 N Dayton Street, Chicago, IL",2622 N Dayton Street,"2622 N Dayton Street, IL",3100000,6.00,6.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
185,"Wed, 17 Aug 2022 23:41:30 GMT","2131 W Evergreen Avenue, Unit 1, Ch...",2131 W Evergreen Avenue,"2131 W Evergreen Avenue, IL",650000,3.00,3,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
186,"Wed, 17 Aug 2022 23:41:30 GMT","5609 N Glenwood Avenue, Unit 1, Chi...",5609 N Glenwood Avenue,"5609 N Glenwood Avenue, IL",229900,2.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
187,"Wed, 17 Aug 2022 23:41:30 GMT","7747 S Luella Avenue, Chicago, IL",7747 S Luella Avenue,"7747 S Luella Avenue, IL",314000,5.00,2.5,2500,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
188,"Wed, 17 Aug 2022 23:41:30 GMT","800 N Michigan Avenue, Unit 2501, C...",800 N Michigan Avenue,"800 N Michigan Avenue, IL",3850000,3.00,2.5,3200,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
189,"Wed, 17 Aug 2022 23:41:30 GMT","1735 W Diversey Parkway, Unit 507, ...",1735 W Diversey Parkway,"1735 W Diversey Parkway, IL",424900,2.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
190,"Wed, 17 Aug 2022 23:41:30 GMT","1831 N Larrabee Street, Unit 1, Chi...",1831 N Larrabee Street,"1831 N Larrabee Street, IL",1699000,4.00,2.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
191,"Wed, 17 Aug 2022 23:41:30 GMT","2320 Emerson Street, Evanston, IL",2320 Emerson Street,"2320 Emerson Street, IL",450000,3.00,2,1350,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
192,"Wed, 17 Aug 2022 23:41:30 GMT","1831 N Larrabee Street, Unit PH, Ch...",1831 N Larrabee Street,"1831 N Larrabee Street, IL",1450000,3.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
193,"Wed, 17 Aug 2022 23:41:30 GMT","1066 N Paulina Street, Unit 1, Chic...",1066 N Paulina Street,"1066 N Paulina Street, IL",979000,3.00,2.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
194,"Wed, 17 Aug 2022 23:41:30 GMT","1066 N Paulina Street, Unit 2, Chic...",1066 N Paulina Street,"1066 N Paulina Street, IL",599000,2.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
195,"Wed, 17 Aug 2022 23:41:30 GMT","2734 W Crystal Street, Chicago, IL",2734 W Crystal Street,"2734 W Crystal Street, IL",1100000,5.00,3.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
196,"Wed, 17 Aug 2022 23:41:30 GMT","844 N California Avenue, Unit 2, Ch...",844 N California Avenue,"844 N California Avenue, IL",575000,3.00,2.5,1800,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
197,"Wed, 17 Aug 2022 23:41:30 GMT","5844 N Magnolia Avenue, Chicago, IL",5844 N Magnolia Avenue,"5844 N Magnolia Avenue, IL",975000,1.00,7,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
198,"Wed, 17 Aug 2022 23:41:30 GMT","30 E Huron Street, Unit 904, Chicag...",30 E Huron Street,"30 E Huron Street, IL",369999,2.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
199,"Wed, 17 Aug 2022 23:41:30 GMT","3723 N Magnolia Avenue, Chicago, IL",3723 N Magnolia Avenue,"3723 N Magnolia Avenue, IL",3075000,6.00,6,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
200,"Wed, 17 Aug 2022 23:41:30 GMT","801 Elmdale Road, Glenview, IL",801 Elmdale Road,"801 Elmdale Road, IL",949900,4.00,3.5,3528,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
201,"Wed, 17 Aug 2022 23:41:30 GMT","4253 N Winchester Avenue, Chicago, ...",4253 N Winchester Avenue,"4253 N Winchester Avenue, IL",2375000,6.00,5,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
202,"Wed, 17 Aug 2022 23:41:30 GMT","3540 S Maplewood Avenue, Chicago, I...",3540 S Maplewood Avenue,"3540 S Maplewood Avenue, IL",294000,6.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
203,"Wed, 17 Aug 2022 23:41:30 GMT","3538 S Maplewood Avenue, Chicago, I...",3538 S Maplewood Avenue,"3538 S Maplewood Avenue, IL",99000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
204,"Wed, 17 Aug 2022 23:41:30 GMT","7530 S East End Avenue, Chicago, IL",7530 S East End Avenue,"7530 S East End Avenue, IL",350000,3.00,2,1950,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
205,"Wed, 17 Aug 2022 23:41:30 GMT","4224 N Kimball Avenue, Chicago, IL",4224 N Kimball Avenue,"4224 N Kimball Avenue, IL",450000,5.00,3,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
206,"Wed, 17 Aug 2022 23:41:30 GMT","4857 N Lawndale Avenue, Unit 203, C...",4857 N Lawndale Avenue,"4857 N Lawndale Avenue, IL",155000,2.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
207,"Wed, 17 Aug 2022 23:41:30 GMT","2343 N Greenview Avenue, Unit 111, ...",2343 N Greenview Avenue,"2343 N Greenview Avenue, IL",229900,1.00,1,600,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
208,"Wed, 17 Aug 2022 23:41:30 GMT","2816 W Cermak Road, Chicago, IL",2816 W Cermak Road,"2816 W Cermak Road, IL",1290000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
209,"Wed, 17 Aug 2022 23:41:30 GMT","646 W Webster Avenue, Unit 2, Chica...",646 W Webster Avenue,"646 W Webster Avenue, IL",899000,2.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
210,"Wed, 17 Aug 2022 23:41:30 GMT","2000 W Haddon Avenue, Unit 210, Chi...",2000 W Haddon Avenue,"2000 W Haddon Avenue, IL",560000,2.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,7,,,,,,,,,,,,,,
211,"Wed, 17 Aug 2022 23:41:30 GMT","5119 N Kenmore Avenue, Unit 2E, Chi...",5119 N Kenmore Avenue,"5119 N Kenmore Avenue, IL",250000,2.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
212,"Wed, 17 Aug 2022 23:41:30 GMT","5632 S Christiana Avenue, Chicago, ...",5632 S Christiana Avenue,"5632 S Christiana Avenue, IL",295000,3.00,2.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
213,"Wed, 17 Aug 2022 23:41:30 GMT","1221 E 46Th Street, Unit 3, Chicago...",1221 E 46Th Street,"1221 E 46Th Street, IL",399900,3.00,2,1500,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
214,"Wed, 17 Aug 2022 23:41:30 GMT","1540 N Lasalle Drive, Unit 302, Chi...",1540 N Lasalle Drive,"1540 N Lasalle Drive, IL",174999,-,1,550,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
215,"Wed, 17 Aug 2022 23:41:30 GMT","1340 N Dearborn Street, Unit 9E, Ch...",1340 N Dearborn Street,"1340 N Dearborn Street, IL",219900,1.00,1,800,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
216,"Wed, 17 Aug 2022 23:41:30 GMT","1800 Ridge Avenue, Unit 105, Evanst...",1800 Ridge Avenue,"1800 Ridge Avenue, IL",580000,2.00,2,1400,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
217,"Wed, 17 Aug 2022 23:41:30 GMT","222 E Pearson Street, Unit 301, Chi...",222 E Pearson Street,"222 E Pearson Street, IL",465000,3.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
218,"Wed, 17 Aug 2022 23:41:30 GMT","4940 S East End Avenue, Unit 8C, Ch...",4940 S East End Avenue,"4940 S East End Avenue, IL",225000,2.00,1,965,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
219,"Wed, 17 Aug 2022 23:41:30 GMT","1443 N California Avenue, Unit 1, C...",1443 N California Avenue,"1443 N California Avenue, IL",715000,3.00,2.5,2700,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
220,"Wed, 17 Aug 2022 23:41:30 GMT","1437 N California Avenue, Unit 1, C...",1437 N California Avenue,"1437 N California Avenue, IL",725000,3.00,2.5,2700,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
221,"Wed, 17 Aug 2022 23:41:30 GMT","61 W 15Th Street, Unit 207, Chicago...",61 W 15Th Street,"61 W 15Th Street, IL",390000,2.00,2,1200,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
222,"Wed, 17 Aug 2022 23:41:30 GMT","1438 Whitman Court, Schaumburg, IL",1438 Whitman Court,"1438 Whitman Court, IL",375000,2.00,2.5,1404,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
223,"Wed, 17 Aug 2022 23:41:30 GMT","4905 S Washington Park Court, Chica...",4905 S Washington Park Court,"4905 S Washington Park Court, IL",475000,4.00,2.5,3540,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
224,"Wed, 17 Aug 2022 23:41:30 GMT","1671 N Claremont Avenue, Unit 2W, C...",1671 N Claremont Avenue,"1671 N Claremont Avenue, IL",410000,2.00,2,1350,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
225,"Wed, 17 Aug 2022 23:41:30 GMT","2202 W Granville Avenue, Unit 1, Ch...",2202 W Granville Avenue,"2202 W Granville Avenue, IL",189000,2.00,1,1100,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
226,"Wed, 17 Aug 2022 23:41:30 GMT","1330 N Western Avenue, Unit C, Chic...",1330 N Western Avenue,"1330 N Western Avenue, IL",450000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
227,"Wed, 17 Aug 2022 23:41:30 GMT","5975 N Odell Avenue, Unit 5F, Chica...",5975 N Odell Avenue,"5975 N Odell Avenue, IL",94900,-,1,420,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
228,"Wed, 17 Aug 2022 23:41:30 GMT","1451 E 55Th Street, Unit 529N, Chic...",1451 E 55Th Street,"1451 E 55Th Street, IL",199999,3.00,2,1250,https://www.fultongrace.com/houses-for-sale/illinois/,8,,,,,,,,,,,,,,
